8.652019884957736773e-01,7.479195326933560928e-01,1.242506246885776822e+00
1.091744108929842971e+00,1.775224936266634579e+00,2.182456963116770066e+00
1.456654232911433589e+00,1.914779813360285576e+00,2.571249738228747805e+00
